Filename,heightWithWidth,squarePercent,Hsyn,Wsyn,syn,matchVar,blurNumber,isClear
344_#Test_$_&INN_@30_PHONE_TYPE_1325376308379_2592x1944.bmp,5.285714286,0.523026316,0.594594595,0.642857143,1.237451737,151.2083333,25,-1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391002903_2592x1944.bmp,1.473684211,0.681034483,0.035714286,0.026315789,0.062030075,151.0380952,101,1
991_#test_20170512_145751657.jpg,4.125,0.810457516,0.378787879,0.25,0.628787879,150.8709677,74,-1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391058290_2592x1944.bmp,1.588235294,0.787698413,0.018518519,0.058823529,0.077342048,150.7,85,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391005310_2592x1944.bmp,1.473684211,0.668965517,0.017857143,0.026315789,0.044172932,150.2254902,0,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391057829_2592x1944.bmp,1.588235294,0.779761905,0.162962963,0.088235294,0.251198257,150.14,86,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391006420_2592x1944.bmp,1.473684211,0.668965517,0.035714286,0.105263158,0.140977444,150.0098039,110,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391068019_2592x1944.bmp,1.588235294,0.773809524,0.138888889,0.058823529,0.197712418,149.989899,107,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391006620_2592x1944.bmp,1.473684211,0.670689655,0.017857143,0.052631579,0.070488722,149.961165,145,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400612920_2592x1944.bmp,1.5,0.753759398,0.277777778,0,0.277777778,149.9150943,28,1
#Test_L_&INN_@30_PHONE_TYPE_1325376259279_2592x1944.bmp,7.2,0.720720721,0.444444444,0.3,0.744444444,149.6777778,3,-1
127_#Test_$_&INN_@30_PHONE_TYPE_1325376259279_2592x1944.bmp,7.2,0.720720721,0.444444444,0.3,0.744444444,149.6777778,3,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400612314_2592x1944.bmp,1.5,0.740601504,0.444444444,0.083333333,0.527777778,149.5196078,0,1
1040_#test_20170512_145824138.jpg,4.25,0.761904762,0.029411765,0.0625,0.091911765,149.4782609,45,-1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391003685_2592x1944.bmp,1.473684211,0.672413793,0,0.026315789,0.026315789,149.3490566,109,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391003967_2592x1944.bmp,1.473684211,0.662068966,0,0.052631579,0.052631579,149.1941748,113,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391070870_2592x1944.bmp,1.588235294,0.775793651,0.018518519,0.117647059,0.136165577,149.14,93,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391069107_2592x1944.bmp,1.588235294,0.773809524,0.176767677,0.058823529,0.235591206,148.84,96,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391005421_2592x1944.bmp,1.473684211,0.670689655,0.035714286,0.026315789,0.062030075,148.7641509,121,1
732_#test_20170512_145736026.jpg,5.285714286,0.549342105,0.108108108,0.5,0.608108108,148.6666667,62,-1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391068341_2592x1944.bmp,1.588235294,0.765873016,0.171296296,0.058823529,0.230119826,148.5353535,103,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400617833_2592x1944.bmp,1.421052632,0.703571429,0.388888889,0,0.388888889,148.4056604,14,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391003429_2592x1944.bmp,1.5,0.723684211,0.018518519,0,0.018518519,147.74,125,1
1078_#test_20170512_145826137.jpg,4.5,0.597597598,0.111111111,0.125,0.236111111,147.7291667,101,-1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391006297_2592x1944.bmp,1.421052632,0.701785714,0.018518519,0.052631579,0.071150097,147.592233,18,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391068149_2592x1944.bmp,1.444444444,0.768031189,0,0.055555556,0.055555556,147.58,109,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391058027_2592x1944.bmp,1.5,0.729323308,0.018518519,0.083333333,0.101851852,147.4607843,53,1
1048_#test_20170512_145824537.jpg,3.666666667,0.764705882,0.090909091,0.222222222,0.313131313,147.2391304,37,-1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391071277_2592x1944.bmp,1.588235294,0.759920635,0.201058201,0.058823529,0.25988173,147.04,95,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391005629_2592x1944.bmp,1.5,0.721804511,0,0.055555556,0.055555556,147.0306122,131,1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391071000_2592x1944.bmp,1.6875,0.804621849,0.203703704,0.09375,0.297453704,146.9285714,107,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391004161_2592x1944.bmp,1.5,0.719924812,0.018518519,0.027777778,0.046296296,146.7272727,20,1
#Test_R_&INN_@30_PHONE_TYPE_1325376269119_2592x1944.bmp,7,0.782407407,0.414285714,0.3,0.714285714,146.5,27,-1
182_#Test_$_&INN_@30_PHONE_TYPE_1325376269119_2592x1944.bmp,7,0.782407407,0.414285714,0.3,0.714285714,146.5,27,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400618769_2592x1944.bmp,1.647058824,0.720306513,0.464285714,0.147058824,0.611344538,146.4038462,87,1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391004898_2592x1944.bmp,1.5,0.716165414,0,0.083333333,0.083333333,146.2142857,26,1
#Test_L_&INN_@30_PHONE_TYPE_1325376261731_2592x1944.bmp,5.833333333,0.718253968,0.4,0.333333333,0.733333333,146.2111111,44,-1
137_#Test_$_&INN_@30_PHONE_TYPE_1325376261731_2592x1944.bmp,5.833333333,0.718253968,0.4,0.333333333,0.733333333,146.2111111,44,-1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391004714_2592x1944.bmp,1.421052632,0.676785714,0.018518519,0.052631579,0.071150097,145.58,102,1
#Test_R_&INN_@30_PHONE_TYPE_1325376265400_2592x1944.bmp,7,0.805555556,0.2,0.2,0.4,145.2045455,9,-1
156_#Test_$_&INN_@30_PHONE_TYPE_1325376265400_2592x1944.bmp,7,0.805555556,0.2,0.2,0.4,145.2045455,9,-1
#lulongfei_L_&INN_@40_PHONE_TYPE_1325391004421_2592x1944.bmp,1.421052632,0.678571429,0,0.026315789,0.026315789,144.9509804,129,1
#Test_R_&INN_@30_PHONE_TYPE_1325376263590_2592x1944.bmp,9,0.686486486,0.569444444,0.625,1.194444444,144.7954545,23,-1
146_#Test_$_&INN_@30_PHONE_TYPE_1325376263590_2592x1944.bmp,9,0.686486486,0.569444444,0.625,1.194444444,144.7954545,23,-1
#lulongfei_L_&INN_@42_PHONE_TYPE_1325391071999_2592x1944.bmp,1.625,0.82788671,0.176282051,0.03125,0.207532051,144.4375,101,1
985_#test_20170512_145751194.jpg,4,0.760942761,0.1875,0.125,0.3125,144.2659574,60,-1
810_#test_20170512_145740810.jpg,4.714285714,0.8125,0.090909091,0.285714286,0.376623377,143.81,78,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400611200_2592x1944.bmp,1.588235294,0.732142857,0.425925926,0.117647059,0.543572985,143.4242424,9,1
1083_#test_20170512_145826474.jpg,3.666666667,0.720588235,0.060606061,0.277777778,0.338383838,142.9130435,49,-1
1045_#test_20170512_145824410.jpg,3.444444444,0.83125,0.048387097,0,0.048387097,141.9090909,35,-1
1057_#test_20170512_145825066.jpg,5.833333333,0.650793651,0.114285714,0.5,0.614285714,141.3333333,49,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400611052_2592x1944.bmp,1.588235294,0.73015873,0.407407407,0.029411765,0.436819172,141.245098,37,1
#Test_L_&INN_@30_PHONE_TYPE_1325376312614_2592x1944.bmp,9,0.562162162,0.575396825,0.5,1.075396825,140.9347826,51,-1
375_#Test_$_&INN_@30_PHONE_TYPE_1325376312614_2592x1944.bmp,9,0.562162162,0.575396825,0.5,1.075396825,140.9347826,51,-1
1073_#test_20170512_145825865.jpg,4.571428571,0.863636364,0.0625,0.142857143,0.205357143,140.908046,34,-1
977_#test_20170512_145750665.jpg,7,0.703703704,0.114285714,0.2,0.314285714,140.8555556,51,-1
923_#test_20170512_145747274.jpg,7,0.597222222,0.451428571,0.2,0.651428571,140.7666667,184,-1
#hulianquan_L_&INN_@42_PHONE_TYPE_1325398122467_2592x1944.bmp,1.588235294,0.68452381,0.578703704,0.5,1.078703704,140.1584158,128,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400615561_2592x1944.bmp,1.588235294,0.728174603,0.407407407,0.088235294,0.495642702,140.0294118,95,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400615437_2592x1944.bmp,1.588235294,0.718253968,0.438271605,0.058823529,0.497095134,139.9313725,13,1
#Test_R_&INN_@30_PHONE_TYPE_1325376307105_2592x1944.bmp,4.125,0.692810458,0.53030303,0.5,1.03030303,139.4333333,81,-1
337_#Test_$_&INN_@30_PHONE_TYPE_1325376307105_2592x1944.bmp,4.125,0.692810458,0.53030303,0.5,1.03030303,139.4333333,81,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376324056_2592x1944.bmp,3.555555556,0.742424242,0.390625,0.555555556,0.946180556,139.1222222,36,-1
447_#Test_$_&INN_@30_PHONE_TYPE_1325376324056_2592x1944.bmp,3.555555556,0.742424242,0.390625,0.555555556,0.946180556,139.1222222,36,-1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400617688_2592x1944.bmp,1.588235294,0.69047619,0.481481481,0,0.481481481,137.3333333,58,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400617576_2592x1944.bmp,1.6875,0.737394958,0.5,0.03125,0.53125,137.2058824,29,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400618621_2592x1944.bmp,1.529411765,0.732510288,0.461538462,0.029411765,0.490950226,136.94,33,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400615270_2592x1944.bmp,1.625,0.766884532,0.480769231,0.125,0.605769231,136.7789474,7,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400617422_2592x1944.bmp,1.6875,0.737394958,0.462962963,0.0625,0.525462963,136.7156863,45,1
876_#test_20170512_145744618.jpg,3.75,0.835125448,0.15,0.0625,0.2125,136.673913,54,-1
1065_#test_20170512_145825465.jpg,3.333333333,0.832258065,0.1,0.277777778,0.377777778,134.9883721,34,-1
554_#test_20170512_145558730.jpg,4,0.754208754,0.078125,0.1875,0.265625,134.5681818,67,-1
882_#test_20170512_145744937.jpg,5.833333333,0.599206349,0.162857143,0.166666667,0.32952381,134.4782609,99,-1
1063_#test_20170512_145825337.jpg,4.428571429,0.859375,0.14516129,0.142857143,0.288018433,134.3095238,44,-1
917_#test_20170512_145746874.jpg,5.5,0.764705882,0.196969697,0.583333333,0.78030303,134.2254902,75,-1
754_#test_20170512_145737226.jpg,5.5,0.773109244,0.151515152,0.5,0.651515152,133.8947368,94,-1
#lulongfei_L_&INN_@30_EYESQUARE2_2.bmp,1.625,0.753812636,0.038461538,0.0625,0.100961538,133.6161616,84,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391017530_2592x1944.bmp,1.625,0.74291939,0.019230769,0.03125,0.050480769,133.0625,55,1
#Test_L_&INN_@30_PHONE_TYPE_1325376316533_2592x1944.bmp,3.333333333,0.822580645,0.116666667,0.055555556,0.172222222,133.0581395,22,-1
399_#Test_$_&INN_@30_PHONE_TYPE_1325376316533_2592x1944.bmp,3.333333333,0.822580645,0.116666667,0.055555556,0.172222222,133.0581395,22,-1
987_#test_20170512_145751338.jpg,3.444444444,0.6,0.822580645,0.555555556,1.378136201,132.79,75,-1
807_#test_20170512_145740554.jpg,4.285714286,0.899193548,0.1,0.071428571,0.171428571,132.3571429,34,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376266320_2592x1944.bmp,5.333333333,0.835497835,0.078125,0,0.078125,132.2142857,74,-1
163_#Test_$_&INN_@30_PHONE_TYPE_1325376266320_2592x1944.bmp,5.333333333,0.835497835,0.078125,0,0.078125,132.2142857,74,-1
#lulongfei_L_&INN_@30_EYESQUARE2_73.bmp,1.529411765,0.693415638,0,0.117647059,0.117647059,132.1734694,17,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391011079_2592x1944.bmp,1.625,0.736383442,0,0,0,131.6701031,49,1
809_#test_20170512_145740618.jpg,5.5,0.659663866,0.131313131,0.166666667,0.297979798,131.546875,100,-1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391105322_2592x1944.bmp,1.470588235,0.730769231,0,0.058823529,0.058823529,130.9347826,0,1
#Test_R_&INN_@30_PHONE_TYPE_1325376269721_2592x1944.bmp,6.6,0.745098039,0.484848485,0.6,1.084848485,130.8095238,13,-1
188_#Test_$_&INN_@30_PHONE_TYPE_1325376269721_2592x1944.bmp,6.6,0.745098039,0.484848485,0.6,1.084848485,130.8095238,13,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376261009_2592x1944.bmp,6.6,0.696078431,0.5,0.1,0.6,130.6904762,72,-1
134_#Test_$_&INN_@30_PHONE_TYPE_1325376261009_2592x1944.bmp,6.6,0.696078431,0.5,0.1,0.6,130.6904762,72,-1
815_#test_20170512_145741018.jpg,5.5,0.75210084,0.03030303,0.208333333,0.238636364,130.6697248,42,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376318404_2592x1944.bmp,3,0.753665689,0.2,0.25,0.45,130.5454545,71,-1
411_#Test_$_&INN_@30_PHONE_TYPE_1325376318404_2592x1944.bmp,3,0.753665689,0.2,0.25,0.45,130.5454545,71,-1
#lulongfei_L_&INN_@30_EYESQUARE2_69.bmp,1.444444444,0.670565302,0.019230769,0.111111111,0.13034188,130.4339623,25,1
1087_#test_20170512_145826665.jpg,5.333333333,0.80952381,0.140625,0,0.140625,130.1294118,63,-1
#lulongfei_L_&INN_@30_EYESQUARE2_14.bmp,1.529411765,0.681069959,0.019230769,0.147058824,0.166289593,130.08,27,1
#lulongfei_L_&INN_@30_EYESQUARE2_88.bmp,1.444444444,0.662768031,0.038461538,0.111111111,0.14957265,130.0384615,-19,1
1028_#test_20170512_145754185.jpg,5.333333333,0.735930736,0.078125,0.5,0.578125,129.9279279,89,-1
#lulongfei_L_&INN_@30_EYESQUARE2_91.bmp,1.388888889,0.692307692,0.04,0.055555556,0.095555556,129.8613861,18,1
1079_#test_20170512_145826265.jpg,4.285714286,0.887096774,0,0.142857143,0.142857143,129.5731707,75,-1
360_#Test_$_&INN_@30_PHONE_TYPE_1325376310684_2592x1944.bmp,3.555555556,0.533333333,0.71875,0.611111111,1.329861111,129.4111111,145,-1
#lulongfei_L_&INN_@30_EYESQUARE2_90.bmp,1.315789474,0.65,0,0.184210526,0.184210526,129.3269231,97,1
898_#test_20170512_145745881.jpg,5.5,0.655462185,0.13986014,0.083333333,0.223193473,129.0555556,35,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376264593_2592x1944.bmp,5.333333333,0.774891775,0.28125,0.25,0.53125,129.047619,74,-1
151_#Test_$_&INN_@30_PHONE_TYPE_1325376264593_2592x1944.bmp,5.333333333,0.774891775,0.28125,0.25,0.53125,129.047619,74,-1
#lulongfei_L_&INN_@30_EYESQUARE2_10.bmp,1.529411765,0.676954733,0.019230769,0.117647059,0.136877828,128.7920792,14,1
#Test_L_&INN_@30_PHONE_TYPE_1325376312480_2592x1944.bmp,3.333333333,0.741935484,0.433333333,0.222222222,0.655555556,128.5465116,31,-1
373_#Test_$_&INN_@30_PHONE_TYPE_1325376312480_2592x1944.bmp,3.333333333,0.741935484,0.433333333,0.222222222,0.655555556,128.5465116,31,-1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391017015_2592x1944.bmp,1.5625,0.757918552,0.02,0.03125,0.05125,128.255102,55,1
#lulongfei_L_&INN_@30_EYESQUARE2_33.bmp,1.470588235,0.707264957,0.04,0.058823529,0.098823529,128.255102,22,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391106664_2592x1944.bmp,1.5625,0.748868778,0.02,0.0625,0.0825,127.8777778,-2,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391105988_2592x1944.bmp,1.5625,0.755656109,0.104444444,0.03125,0.135694444,127.7849462,91,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391016735_2592x1944.bmp,1.5625,0.742081448,0.02,0.03125,0.05125,127.4791667,46,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391009293_2592x1944.bmp,1.5625,0.726244344,0.02,0.0625,0.0825,127.4565217,46,1
#lulongfei_L_&INN_@30_EYESQUARE2_85.bmp,1.5625,0.737556561,0.06,0,0.06,127.3548387,14,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391009944_2592x1944.bmp,1.5625,0.739819005,0.02,0.09375,0.11375,127.3297872,47,1
#lulongfei_L_&INN_@30_EYESQUARE2_16.bmp,1.625,0.705882353,0.019230769,0.15625,0.175480769,127.28,28,1
785_#test_20170512_145739225.jpg,4.714285714,0.606617647,0.212121212,0.5,0.712121212,127.2555556,107,-1
914_#test_20170512_145746809.jpg,6.6,0.705882353,0.045454545,0.1,0.145454545,127.047619,19,-1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391155237_2592x1944.bmp,1.5625,0.746606335,0.02,0.03125,0.05125,127.0111111,118,1
#lulongfei_L_&INN_@30_EYESQUARE2_8.bmp,1.470588235,0.702991453,0.06,0.117647059,0.177647059,126.9897959,25,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391008822_2592x1944.bmp,1.5625,0.733031674,0.02,0.09375,0.11375,126.9468085,38,1
#Test_L_&INN_@30_PHONE_TYPE_1325376252149_2592x1944.bmp,5.5,0.596638655,0.590909091,0.333333333,0.924242424,126.9186047,53,-1
84_#Test_$_&INN_@30_PHONE_TYPE_1325376252149_2592x1944.bmp,5.5,0.596638655,0.590909091,0.333333333,0.924242424,126.9186047,53,-1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391154403_2592x1944.bmp,1.470588235,0.702991453,0.02,0.088235294,0.108235294,126.8709677,114,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391011208_2592x1944.bmp,1.625,0.708061002,0,0.0625,0.0625,126.8469388,41,1
752_#test_20170512_145736953.jpg,5.5,0.596638655,0.510695187,0.5,1.010695187,126.8320611,98,-1
#lulongfei_L_&INN_@30_EYESQUARE2_72.bmp,1.470588235,0.713675214,0.02,0.117647059,0.137647059,126.82,24,1
#lulongfei_L_&INN_@30_EYESQUARE2_15.bmp,1.470588235,0.700854701,0.04,0.088235294,0.128235294,126.744898,17,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391009754_2592x1944.bmp,1.5625,0.730769231,0,0.0625,0.0625,126.6914894,41,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391009482_2592x1944.bmp,1.5625,0.733031674,0.04,0.0625,0.1025,126.655914,48,1
1021_#test_20170512_145753465.jpg,5.5,0.68487395,0.136363636,0,0.136363636,126.6292135,75,-1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391002628_2592x1944.bmp,1.5625,0.744343891,0.02,0.0625,0.0825,126.6185567,70,1
811_#test_20170512_145740891.jpg,4.285714286,0.85483871,0.166666667,0.642857143,0.80952381,126.4268293,46,-1
#lulongfei_L_&INN_@32_EYESQUARE2_56.bmp,1.333333333,0.709473684,0,0.166666667,0.166666667,126.4123711,-11,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391105728_2592x1944.bmp,1.333333333,0.703157895,0.020833333,0.083333333,0.104166667,126.3478261,39,1
#Test_L_&INN_@30_PHONE_TYPE_1325376316811_2592x1944.bmp,3.222222222,0.816666667,0.051724138,0,0.051724138,126.3333333,80,-1
403_#Test_$_&INN_@30_PHONE_TYPE_1325376316811_2592x1944.bmp,3.222222222,0.816666667,0.051724138,0,0.051724138,126.3333333,80,-1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391014346_2592x1944.bmp,1.5625,0.730769231,0,0.0625,0.0625,126.3263158,51,1
#Test_R_&INN_@30_PHONE_TYPE_1325376267584_2592x1944.bmp,6.4,0.767676768,0.328125,0.1,0.428125,126.2317073,14,-1
172_#Test_$_&INN_@30_PHONE_TYPE_1325376267584_2592x1944.bmp,6.4,0.767676768,0.328125,0.1,0.428125,126.2317073,14,-1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391105070_2592x1944.bmp,1.411764706,0.746666667,0.020833333,0,0.020833333,126.2021277,-7,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391105528_2592x1944.bmp,1.411764706,0.74,0.020833333,0.058823529,0.079656863,126.1956522,13,1
#lulongfei_L_&INN_@30_EYESQUARE2_70.bmp,1.470588235,0.700854701,0,0.088235294,0.088235294,126.1010101,16,1
#lulongfei_L_&INN_@30_EYESQUARE2_7.bmp,1.5625,0.739819005,0.04,0.09375,0.13375,126.0510204,17,1
#lulongfei_L_&INN_@30_EYESQUARE2_17.bmp,1.5625,0.742081448,0.02,0.0625,0.0825,126.0510204,14,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391107657_2592x1944.bmp,1.5625,0.744343891,0.04,0,0.04,125.9677419,117,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391106938_2592x1944.bmp,1.5625,0.737556561,0,0.09375,0.09375,125.9444444,35,1
873_#test_20170512_145744473.jpg,4.428571429,0.7421875,0.451612903,0.357142857,0.80875576,125.9418605,36,-1
#lulongfei_L_&INN_@30_EYESQUARE2_18.bmp,1.5625,0.730769231,0.04,0.09375,0.13375,125.9375,25,1
#lulongfei_L_&INN_@30_EYESQUARE2_32.bmp,1.470588235,0.694444444,0,0.117647059,0.117647059,125.9292929,17,1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391153468_2592x1944.bmp,1.388888889,0.668016194,0.02,0.027777778,0.047777778,125.9255319,119,1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391156194_2592x1944.bmp,1.411764706,0.737777778,0.041666667,0.029411765,0.071078431,125.9222222,137,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391015524_2592x1944.bmp,1.5625,0.737556561,0.02,0.0625,0.0825,125.8020833,53,1
#lulongfei_L_&INN_@30_EYESQUARE2_34.bmp,1.5625,0.739819005,0.04,0.0625,0.1025,125.7878788,9,1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391155073_2592x1944.bmp,1.470588235,0.705128205,0.02,0.058823529,0.078823529,125.7291667,45,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391011411_2592x1944.bmp,1.5625,0.733031674,0,0.0625,0.0625,125.7234043,32,1
#lulongfei_L_&INN_@30_EYESQUARE2_71.bmp,1.470588235,0.700854701,0,0.058823529,0.058823529,125.7171717,23,1
#lulongfei_L_&INN_@30_EYESQUARE2_31.bmp,1.470588235,0.692307692,0.02,0.088235294,0.108235294,125.6767677,17,1
934_#test_20170512_145748010.jpg,3.333333333,0.712903226,0.15,0.277777778,0.427777778,125.6629213,46,-1
#lulongfei_L_&INN_@30_EYESQUARE2_38.bmp,1.470588235,0.694444444,0.04,0.088235294,0.128235294,125.6464646,28,1
#lulongfei_L_&INN_@30_EYESQUARE2_19.bmp,1.470588235,0.698717949,0.02,0.088235294,0.108235294,125.6363636,18,1
#Test_L_&INN_@30_PHONE_TYPE_1325376309679_2592x1944.bmp,3.875,0.715277778,0.274193548,0.5,0.774193548,125.5930233,111,-1
352_#Test_$_&INN_@30_PHONE_TYPE_1325376309679_2592x1944.bmp,3.875,0.715277778,0.274193548,0.5,0.774193548,125.5930233,111,-1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391108053_2592x1944.bmp,1.470588235,0.698717949,0.04,0.029411765,0.069411765,125.2916667,5,1
#Test_L_&INN_@30_PHONE_TYPE_1325376261592_2592x1944.bmp,5.166666667,0.821428571,0.209677419,0.166666667,0.376344086,125.1341463,41,-1
135_#Test_$_&INN_@30_PHONE_TYPE_1325376261592_2592x1944.bmp,5.166666667,0.821428571,0.209677419,0.166666667,0.376344086,125.1341463,41,-1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391116627_2592x1944.bmp,1.5,0.767058824,0.020833333,0.0625,0.083333333,125.0909091,50,1
#lulongfei_L_&INN_@30_EYESQUARE2_24.bmp,1.470588235,0.692307692,0,0.029411765,0.029411765,125.0909091,18,1
#zhaiboyang_L_&INN_@40_PHONE_TYPE_1325400610507_2592x1944.bmp,1.5625,0.728506787,0.5,0.125,0.625,125.0833333,12,1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391152360_2592x1944.bmp,1.470588235,0.692307692,0,0.058823529,0.058823529,125.0531915,104,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391007622_2592x1944.bmp,1.5625,0.721719457,0.02,0.0625,0.0825,125.0106383,38,1
#lulongfei_L_&INN_@46_PHONE_TYPE_1325391155668_2592x1944.bmp,1.411764706,0.728888889,0,0.029411765,0.029411765,124.9888889,126,1
#lulongfei_L_&INN_@30_EYESQUARE2_86.bmp,1.470588235,0.696581197,0.04,0.088235294,0.128235294,124.96,65,1
#lulongfei_L_&INN_@30_EYESQUARE2_12.bmp,1.470588235,0.69017094,0.04,0.058823529,0.098823529,124.9191919,21,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391014865_2592x1944.bmp,1.5625,0.728506787,0,0.03125,0.03125,124.9157895,43,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391108448_2592x1944.bmp,1.5,0.769411765,0.077380952,0.0625,0.139880952,124.8777778,121,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391106323_2592x1944.bmp,1.411764706,0.735555556,0,0.058823529,0.058823529,124.7765957,-4,1
1042_#test_20170512_145824202.jpg,3.75,0.784946237,0.25,0.375,0.625,124.7142857,53,-1
#lulongfei_L_&INN_@30_EYESQUARE2_13.bmp,1.470588235,0.692307692,0.06,0.058823529,0.118823529,124.7070707,19,1
#lulongfei_L_&INN_@30_EYESQUARE2_75.bmp,1.470588235,0.696581197,0.02,0.058823529,0.078823529,124.6831683,25,1
#lulongfei_L_&INN_@30_EYESQUARE2_79.bmp,1.470588235,0.69017094,0.02,0.058823529,0.078823529,124.6831683,-19,1
#lulongfei_L_&INN_@44_PHONE_TYPE_1325391117635_2592x1944.bmp,1.411764706,0.731111111,0.020833333,0.029411765,0.050245098,124.655914,82,1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391008642_2592x1944.bmp,1.5625,0.728506787,0,0.09375,0.09375,124.6145833,39,1
#lulongfei_L_&INN_@32_EYESQUARE2_43.bmp,1.5625,0.7239819,0.04,0.09375,0.13375,124.606383,-25,1
#lulongfei_L_&INN_@30_EYESQUARE2_11.bmp,1.5625,0.728506787,0.04,0.0625,0.1025,124.5876289,14,1
#lulongfei_L_&INN_@30_EYESQUARE2_29.bmp,1.5625,0.733031674,0.02,0.09375,0.11375,124.4848485,20,1
